number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2701310861423221	2020-04-10 17:25:36.719132	2020-04-10 17:27:40.066457	3.1936375714698575	256	2	49	128	0.6850067707561723	0.035580524344569285	0.2701310861423221	0.10205992509363296	0.1544943820224719	32.99789325842696	0.11442768897386338	0.035580524344569285	0.2701310861423221	0.10205992509363296	0.1549625468164794	32.99765917602996	0.11443620106102714	783051908	300.0	0.035580524344569285	0.2701310861423221	0.10205992509363296	0.1544943820224719	32.99812734082397	0.11442059556789355	0	COMPLETE
1	0.7045880149812734	2020-04-10 17:27:40.099001	2020-04-10 17:28:49.714595	3.758172063784195	128	1	75	512	0.2065766897847813	0.09129213483146068	0.7045880149812734	0.35767790262172283	0.5215355805243446	10.009831460674157	0.2844296831364962	0.09129213483146068	0.7045880149812734	0.35767790262172283	0.5215355805243446	10.009831460674157	0.2844296831364962	3793642981	450.0	0.09129213483146068	0.7045880149812734	0.35767790262172283	0.5215355805243446	10.009831460674157	0.2844296831364962	1	COMPLETE
2	0.26217228464419473	2020-04-10 17:28:49.746570	2020-04-10 17:29:23.500214	2.1678607377027164	64	2	50	512	0.673159205626822	0.03932584269662921	0.26217228464419473	0.10533707865168539	0.15355805243445692	32.42275280898876	0.1176522901861002	0.03932584269662921	0.26217228464419473	0.10533707865168539	0.15355805243445692	32.42275280898876	0.1176522901861002	1291273079	250.0	0.03932584269662921	0.26217228464419473	0.10533707865168539	0.15355805243445692	32.42275280898876	0.1176522901861002	2	COMPLETE
3	0.650749063670412	2020-04-10 17:29:23.527290	2020-04-10 17:29:58.964370	6.059954411781794	128	1	76	512	0.2554239171987909	0.15262172284644196	0.650749063670412	0.37453183520599254	0.4859550561797753	12.331460674157304	0.3141378108322297	0.15262172284644196	0.650749063670412	0.37453183520599254	0.4859550561797753	12.331460674157304	0.3141378108322297	4143120566	250.0	0.15262172284644196	0.650749063670412	0.37453183520599254	0.4859550561797753	12.331460674157304	0.3141378108322297	3	COMPLETE
4	0.6886704119850188	2020-04-10 17:29:58.991424	2020-04-10 17:31:35.274987	6.894341465167884	256	1	39	128	0.22109324909478062	0.1348314606741573	0.6886704119850188	0.40262172284644193	0.5280898876404494	10.668539325842696	0.3180278954818815	0.1348314606741573	0.6886704119850188	0.40262172284644193	0.5280898876404494	10.668539325842696	0.3180278954818815	166031748	250.0	0.1348314606741573	0.6886704119850188	0.40262172284644193	0.5280898876404494	10.668539325842696	0.3180278954818815	4	COMPLETE
5	0.2607677902621723	2020-04-10 17:31:35.296122	2020-04-10 17:32:16.634200	7.4259559829830435	256	2	99	512	0.6810623228511589	0.04868913857677903	0.2607677902621723	0.09831460674157304	0.14934456928838952	32.809925093632955	0.12004788860244675	0.04868913857677903	0.2607677902621723	0.09831460674157304	0.14934456928838952	32.809925093632955	0.12004788860244675	72663843	250.0	0.04868913857677903	0.2607677902621723	0.09831460674157304	0.14934456928838952	32.809925093632955	0.12004788860244675	5	COMPLETE
6	0.6179775280898876	2020-04-10 17:32:16.661961	2020-04-10 17:32:46.711698	8.57713049456651	128	1	8	512	0.2902923813891991	0.1348314606741573	0.6179775280898876	0.3595505617977528	0.4653558052434457	13.947097378277153	0.29483424538526326	0.1348314606741573	0.6179775280898876	0.3595505617977528	0.4653558052434457	13.947097378277153	0.29483424538526326	2665299141	250.0	0.1348314606741573	0.6179775280898876	0.3595505617977528	0.4653558052434457	13.947097378277153	0.29483424538526326	6	COMPLETE
7	0.7303370786516854	2020-04-10 17:32:46.768397	2020-04-10 17:34:17.708188	2.971211828712894	128	1	18	128	0.19878668087091617	0.07069288389513109	0.7303370786516854	0.37734082397003743	0.5365168539325843	9.624063670411985	0.27949634418509806	0.07069288389513109	0.7303370786516854	0.37734082397003743	0.5365168539325843	9.624063670411985	0.27949634418509806	3617392915	250.0	0.07069288389513109	0.7303370786516854	0.37734082397003743	0.5365168539325843	9.624063670411985	0.27949634418509806	7	COMPLETE
8	0.699438202247191	2020-04-10 17:34:17.740542	2020-04-10 17:35:38.997101	6.88759459955524	256	1	80	128	0.21938041913452164	0.15168539325842698	0.699438202247191	0.40823970037453183	0.5332397003745318	10.578183520599252	0.32979393089317	0.15168539325842698	0.699438202247191	0.40823970037453183	0.5332397003745318	10.578183520599252	0.32979393089317	1040771831	200.0	0.15168539325842698	0.699438202247191	0.40823970037453183	0.5332397003745318	10.578183520599252	0.32979393089317	8	COMPLETE
9	0.651685393258427	2020-04-10 17:35:39.023341	2020-04-10 17:36:08.280489	5.815045670854633	128	1	5	512	0.255212835276025	0.14559925093632958	0.651685393258427	0.3806179775280899	0.4948501872659176	12.292134831460674	0.312762785495695	0.14559925093632958	0.651685393258427	0.3806179775280899	0.4948501872659176	12.292134831460674	0.312762785495695	4019645173	250.0	0.14559925093632958	0.651685393258427	0.3806179775280899	0.4948501872659176	12.292134831460674	0.312762785495695	9	COMPLETE
10	0.8183520599250936	2020-04-10 17:36:08.307287	2020-04-10 17:40:30.760620	1.1528011708939991	128	1	94	128	0.1607224222155783	0.0018726591760299626	0.8183520599250936	0.4353932584269663	0.6142322097378277	7.768960674157303	0.2697738767383324	0.0018726591760299626	0.8183520599250936	0.4353932584269663	0.6142322097378277	7.7687265917602994	0.2697739481593536	646395689	550.0	0.0018726591760299626	0.8183520599250936	0.4353932584269663	0.6142322097378277	7.769194756554307	0.26977380654870814	10	COMPLETE
11	0.7078651685393258	2020-04-10 17:40:30.793004	2020-04-10 17:41:19.701536	3.782524035320795	128	1	45	512	0.21296196050631502	0.10486891385767791	0.7078651685393258	0.37687265917602997	0.5131086142322098	10.309691011235955	0.29448212872202734	0.10486891385767791	0.7078651685393258	0.37687265917602997	0.5131086142322098	10.309456928838951	0.294482699654703	859497991	350.0	0.10486891385767791	0.7078651685393258	0.37687265917602997	0.5131086142322098	10.309925093632959	0.294481584976622	11	COMPLETE
12	0.26170411985018727	2020-04-10 17:41:19.728556	2020-04-10 17:42:10.073027	6.9900013632988305	128	2	67	512	0.6765906514193556	0.047752808988764044	0.26170411985018727	0.10346441947565543	0.14747191011235955	32.58286516853933	0.12144446171110168	0.047752808988764044	0.26170411985018727	0.10346441947565543	0.14747191011235955	32.58286516853933	0.12144446171110168	3405921526	350.0	0.047752808988764044	0.26170411985018727	0.10346441947565543	0.14747191011235955	32.58286516853933	0.12144446171110168	12	COMPLETE
13	0.2640449438202247	2020-04-10 17:42:10.100347	2020-04-10 17:43:47.831032	4.851373282324609	256	2	37	128	0.6864179169134784	0.03651685393258427	0.2640449438202247	0.10018726591760299	0.1549625468164794	33.068820224719104	0.11449664238399693	0.03651685393258427	0.2640449438202247	0.10018726591760299	0.1549625468164794	33.068820224719104	0.11449664238399693	4134513941	250.0	0.03651685393258427	0.2640449438202247	0.10018726591760299	0.1549625468164794	33.068820224719104	0.11449664238399693	13	COMPLETE
14	0.6034644194756554	2020-04-10 17:43:47.854382	2020-04-10 17:44:39.356819	5.574446125826259	64	1	96	512	0.31069684748046017	0.125	0.6034644194756554	0.3169475655430712	0.4353932584269663	14.941479400749063	0.2759567078046589	0.125	0.6034644194756554	0.3169475655430712	0.4353932584269663	14.941479400749063	0.2759567078046589	3778815508	350.0	0.125	0.6034644194756554	0.3169475655430712	0.4353932584269663	14.941479400749063	0.2759567078046589	14	COMPLETE
15	0.2645131086142322	2020-04-10 17:44:39.397870	2020-04-10 17:45:14.126890	5.3042236087121895	64	2	91	512	0.6778898129217006	0.04353932584269663	0.2645131086142322	0.10346441947565543	0.1502808988764045	32.649812734082396	0.1182634819180179	0.04353932584269663	0.2645131086142322	0.10346441947565543	0.1502808988764045	32.649812734082396	0.1182634819180179	1120724890	250.0	0.04353932584269663	0.2645131086142322	0.10346441947565543	0.1502808988764045	32.649812734082396	0.1182634819180179	15	COMPLETE
16	0.5655430711610487	2020-04-10 17:45:14.154040	2020-04-10 17:46:11.734214	9.04198326977347	64	1	47	256	0.3572515765883461	0.14138576779026218	0.5655430711610487	0.32724719101123595	0.42602996254681647	17.221910112359552	0.28200050363636353	0.14138576779026218	0.5655430711610487	0.32724719101123595	0.42602996254681647	17.221910112359552	0.28200050363636353	359394981	250.0	0.14138576779026218	0.5655430711610487	0.32724719101123595	0.42602996254681647	17.221910112359552	0.28200050363636353	16	COMPLETE
17	0.6872659176029963	2020-04-10 17:46:11.773628	2020-04-10 17:46:57.677083	4.371480979582798	128	1	2	128	0.2161440230742069	0.11938202247191011	0.6872659176029963	0.37687265917602997	0.5117041198501873	10.432584269662922	0.30269095841332866	0.11938202247191011	0.6872659176029963	0.37687265917602997	0.5117041198501873	10.432584269662922	0.30269095841332866	3187079774	200.0	0.11938202247191011	0.6872659176029963	0.37687265917602997	0.5117041198501873	10.432584269662922	0.30269095841332866	17	COMPLETE
18	0.8047752808988764	2020-04-10 17:46:57.704713	2020-04-10 17:48:34.604109	1.6281911318336766	128	1	47	256	0.16489031486132982	0.007022471910112359	0.8047752808988764	0.4068352059925094	0.599250936329588	8.011470037453183	0.26475946682257034	0.007022471910112359	0.8047752808988764	0.4068352059925094	0.599250936329588	8.01123595505618	0.2647724714001816	3096147523	400.0	0.007022471910112359	0.8047752808988764	0.4068352059925094	0.599250936329588	8.011704119850187	0.26474906316048125	18	COMPLETE
19	0.2696629213483146	2020-04-10 17:48:34.653289	2020-04-10 17:50:10.369576	4.580278945604005	64	2	36	256	0.6801929087953621	0.03604868913857678	0.2696629213483146	0.10299625468164794	0.150749063670412	32.75327715355805	0.11471472835800302	0.03604868913857678	0.2696629213483146	0.10299625468164794	0.150749063670412	32.75327715355805	0.11471472835800302	3818777457	400.0	0.03604868913857678	0.2696629213483146	0.10299625468164794	0.150749063670412	32.75327715355805	0.11471472835800302	19	COMPLETE
20	0.6404494382022472	2020-04-10 17:50:10.395877	2020-04-10 17:50:48.323455	6.1532186797105695	128	1	15	256	0.2616902061472978	0.14653558052434457	0.6404494382022472	0.36704119850187267	0.46863295880149813	12.620786516853933	0.3066544598352081	0.14653558052434457	0.6404494382022472	0.36704119850187267	0.46863295880149813	12.620786516853933	0.3066544598352081	2776152770	200.0	0.14653558052434457	0.6404494382022472	0.36704119850187267	0.46863295880149813	12.620786516853933	0.3066544598352081	20	COMPLETE
21	0.7560861423220974	2020-04-10 17:50:48.350118	2020-04-10 17:51:35.424338	4.470763028206225	256	1	6	256	0.18026284186242755	0.0800561797752809	0.7560861423220974	0.4049625468164794	0.5692883895131086	8.715355805243446	0.2969960517132419	0.0800561797752809	0.7560861423220974	0.4049625468164794	0.5692883895131086	8.715355805243446	0.2969960517132419	923850168	250.0	0.0800561797752809	0.7560861423220974	0.4049625468164794	0.5692883895131086	8.715355805243446	0.2969960517132419	21	COMPLETE
22	0.6863295880149812	2020-04-10 17:51:35.463634	2020-04-10 17:53:15.148840	7.981465616650764	256	1	46	128	0.22601578003388553	0.14653558052434457	0.6863295880149812	0.3937265917602996	0.5159176029962547	10.900749063670412	0.32242036090772264	0.14653558052434457	0.6863295880149812	0.3937265917602996	0.5159176029962547	10.900749063670412	0.32242036090772264	3436972880	250.0	0.14653558052434457	0.6863295880149812	0.3937265917602996	0.5159176029962547	10.900749063670412	0.32242036090772264	22	COMPLETE
23	0.25936329588014984	2020-04-10 17:53:15.175604	2020-04-10 17:54:28.512312	8.964826293162139	256	2	34	128	0.6803771198556273	0.02762172284644195	0.25936329588014984	0.09597378277153558	0.14700374531835206	32.75421348314607	0.10903811541285323	0.02762172284644195	0.25936329588014984	0.09597378277153558	0.14700374531835206	32.75421348314607	0.10903811541285323	1436789847	200.0	0.02762172284644195	0.25936329588014984	0.09597378277153558	0.14700374531835206	32.75421348314607	0.10903811541285323	23	COMPLETE
24	0.7073970037453183	2020-04-10 17:54:28.535482	2020-04-10 17:55:21.360466	3.7089403255595936	128	1	33	256	0.20771099119237885	0.10955056179775281	0.7073970037453183	0.3801498127340824	0.528558052434457	10.066011235955056	0.2994542117473112	0.10955056179775281	0.7073970037453183	0.3801498127340824	0.528558052434457	10.066011235955056	0.2994542117473112	3839999349	250.0	0.10955056179775281	0.7073970037453183	0.3801498127340824	0.528558052434457	10.066011235955056	0.2994542117473112	24	COMPLETE
25	0.24625468164794007	2020-04-10 17:55:21.404329	2020-04-10 17:55:58.088419	9.999671633179744	64	2	5	256	0.6894606026177285	0.037921348314606744	0.24625468164794007	0.09410112359550561	0.13810861423220974	33.202715355805246	0.11127480932738272	0.037921348314606744	0.24625468164794007	0.09410112359550561	0.13810861423220974	33.202715355805246	0.11127480932738272	2857373484	200.0	0.037921348314606744	0.24625468164794007	0.09410112359550561	0.13810861423220974	33.202715355805246	0.11127480932738272	25	COMPLETE
26	0.6390449438202247	2020-04-10 17:55:58.115277	2020-04-10 17:56:47.456852	6.514118044573513	128	1	50	512	0.26010231387170124	0.14232209737827714	0.6390449438202247	0.3703183520599251	0.48829588014981273	12.543539325842696	0.3078769972959179	0.14232209737827714	0.6390449438202247	0.3703183520599251	0.48829588014981273	12.543539325842696	0.3078769972959179	1651470517	350.0	0.14232209737827714	0.6390449438202247	0.3703183520599251	0.48829588014981273	12.543539325842696	0.3078769972959179	26	COMPLETE
27	0.6694756554307116	2020-04-10 17:56:47.480734	2020-04-10 17:57:40.023296	2.8990552067214033	64	1	3	256	0.2413545510398524	0.10674157303370786	0.6694756554307116	0.33052434456928836	0.4789325842696629	11.675093632958802	0.2785178851281349	0.10674157303370786	0.6694756554307116	0.33052434456928836	0.4789325842696629	11.675093632958802	0.2785178851281349	3402144198	350.0	0.10674157303370786	0.6694756554307116	0.33052434456928836	0.4789325842696629	11.675093632958802	0.2785178851281349	27	COMPLETE
28	0.7813670411985019	2020-04-10 17:57:40.059658	2020-04-10 18:01:21.280330	1.818770959850474	128	1	61	128	0.1767608482732476	0.0149812734082397	0.7813670411985019	0.3895131086142322	0.5739700374531835	8.577715355805243	0.25924211700327743	0.0149812734082397	0.7813670411985019	0.3895131086142322	0.5739700374531835	8.577715355805243	0.25924211700327743	2531200395	500.0	0.0149812734082397	0.7813670411985019	0.3895131086142322	0.5739700374531835	8.577715355805243	0.25924211700327743	28	COMPLETE
29	0.7954119850187266	2020-04-10 18:01:21.302625	2020-04-10 18:02:30.213842	3.213935662714353	256	1	19	512	0.1604401995977282	0.0149812734082397	0.7954119850187266	0.4096441947565543	0.5912921348314607	7.77434456928839	0.2668698937561604	0.0149812734082397	0.7954119850187266	0.4096441947565543	0.5912921348314607	7.77434456928839	0.2668698937561604	1768875731	500.0	0.0149812734082397	0.7954119850187266	0.4096441947565543	0.5912921348314607	7.77434456928839	0.2668698937561604	29	COMPLETE
30	0.5056179775280899	2020-04-10 18:02:30.239701	2020-04-10 18:03:50.208765	9.34518176698098	64	1	98	128	0.3698212329397669	0.12827715355805244	0.5056179775280899	0.2841760299625468	0.3698501872659176	17.785112359550563	0.25512343653063435	0.12827715355805244	0.5056179775280899	0.2841760299625468	0.3698501872659176	17.785112359550563	0.25512343653063435	2977284335	200.0	0.12827715355805244	0.5056179775280899	0.2841760299625468	0.3698501872659176	17.785112359550563	0.25512343653063435	30	COMPLETE
31	0.26825842696629215	2020-04-10 18:03:50.235510	2020-04-10 18:05:06.796833	7.016143792712247	128	2	13	256	0.6833108426280989	0.03698501872659176	0.26825842696629215	0.10533707865168539	0.15589887640449437	32.91338951310861	0.11669228835788947	0.03698501872659176	0.26825842696629215	0.10533707865168539	0.15589887640449437	32.91338951310861	0.11669228835788947	255740538	350.0	0.03698501872659176	0.26825842696629215	0.10533707865168539	0.15589887640449437	32.91338951310861	0.11669228835788947	31	COMPLETE
32	0.6175093632958801	2020-04-10 18:05:06.831610	2020-04-10 18:05:59.617663	7.609894095770225	128	1	85	512	0.2918744862806889	0.13857677902621723	0.6175093632958801	0.34831460674157305	0.45224719101123595	14.006554307116104	0.2930378319574826	0.13857677902621723	0.6175093632958801	0.34831460674157305	0.45224719101123595	14.006554307116104	0.2930378319574826	467092880	350.0	0.13857677902621723	0.6175093632958801	0.34831460674157305	0.45224719101123595	14.006554307116104	0.2930378319574826	32	COMPLETE
33	0.2631086142322097	2020-04-10 18:05:59.641839	2020-04-10 18:07:30.964661	9.057222729941566	64	2	98	256	0.6767239412999179	0.03089887640449438	0.2631086142322097	0.09925093632958802	0.1502808988764045	32.57724719101124	0.1122286482716778	0.03089887640449438	0.2631086142322097	0.09925093632958802	0.1502808988764045	32.57724719101124	0.1122286482716778	3113912636	350.0	0.03089887640449438	0.2631086142322097	0.09925093632958802	0.1502808988764045	32.57724719101124	0.1122286482716778	33	COMPLETE
34	0.2687265917602996	2020-04-10 18:07:30.991409	2020-04-10 18:08:55.738678	4.001992256848268	256	2	31	256	0.6878700664978517	0.032303370786516857	0.2687265917602996	0.10112359550561797	0.15683520599250936	33.140215355805246	0.11258044198097907	0.032303370786516857	0.2687265917602996	0.10112359550561797	0.15683520599250936	33.13998127340824	0.11258229243471031	4270682953	350.0	0.032303370786516857	0.2687265917602996	0.10112359550561797	0.15683520599250936	33.140449438202246	0.11257874573172541	34	COMPLETE
35	0.577247191011236	2020-04-10 18:08:55.765579	2020-04-10 18:09:32.838949	7.898838361676674	64	1	99	512	0.34412579244082925	0.14653558052434457	0.577247191011236	0.3548689138576779	0.4517790262172285	16.576779026217228	0.29475879944708355	0.14653558052434457	0.577247191011236	0.3548689138576779	0.4517790262172285	16.576779026217228	0.29475879944708355	3105452967	250.0	0.14653558052434457	0.577247191011236	0.3548689138576779	0.4517790262172285	16.576779026217228	0.29475879944708355	35	COMPLETE
36	0.6652621722846442	2020-04-10 18:09:32.865612	2020-04-10 18:10:26.761840	1.98135000849547	64	1	85	512	0.22403423048290755	0.08380149812734082	0.6652621722846442	0.32631086142322097	0.47191011235955055	10.837546816479401	0.2635029466580071	0.08380149812734082	0.6652621722846442	0.32631086142322097	0.47191011235955055	10.837546816479401	0.2635029466580071	2335025260	350.0	0.08380149812734082	0.6652621722846442	0.32631086142322097	0.47191011235955055	10.837546816479401	0.2635029466580071	36	COMPLETE
37	0.2640449438202247	2020-04-10 18:10:26.788965	2020-04-10 18:13:39.371045	7.945564996741998	256	2	92	128	0.6863577193528246	0.0299625468164794	0.2640449438202247	0.10018726591760299	0.15636704119850187	33.06273408239701	0.11099734022979234	0.0299625468164794	0.2640449438202247	0.10018726591760299	0.15636704119850187	33.06273408239701	0.11099734022979234	2343109084	400.0	0.0299625468164794	0.2640449438202247	0.10018726591760299	0.15636704119850187	33.06273408239701	0.11099734022979234	37	COMPLETE
38	0.2631086142322097	2020-04-10 18:13:39.397967	2020-04-10 18:15:39.784801	5.70332190796647	256	2	78	256	0.6882748183687932	0.03323970037453183	0.2631086142322097	0.09878277153558053	0.1544943820224719	33.13810861423221	0.11198135094254404	0.03323970037453183	0.2631086142322097	0.09925093632958802	0.1544943820224719	33.1376404494382	0.11200549495789469	564144995	450.0	0.03323970037453183	0.2631086142322097	0.09878277153558053	0.1544943820224719	33.13857677902622	0.11196293452207584	38	COMPLETE
39	0.26357677902621723	2020-04-10 18:15:39.805825	2020-04-10 18:17:34.068515	7.20315419729792	256	2	15	128	0.6853221750291489	0.032303370786516857	0.26357677902621723	0.10346441947565543	0.15917602996254682	33.010299625468164	0.11348267055441423	0.032303370786516857	0.26357677902621723	0.10346441947565543	0.15917602996254682	33.010299625468164	0.11348267055441423	1115152190	300.0	0.032303370786516857	0.26357677902621723	0.10346441947565543	0.15917602996254682	33.010299625468164	0.11348267055441423	39	COMPLETE
40	0.7008426966292135	2020-04-10 18:17:34.106991	2020-04-10 18:18:19.265982	3.8923958287247156	128	1	86	512	0.21529569362171608	0.10955056179775281	0.7008426966292135	0.3698501872659176	0.5224719101123596	10.40496254681648	0.2978985382909887	0.10955056179775281	0.7008426966292135	0.3698501872659176	0.5224719101123596	10.40496254681648	0.2978985382909887	2520628918	300.0	0.10955056179775281	0.7008426966292135	0.3698501872659176	0.5224719101123596	10.40496254681648	0.2978985382909887	40	COMPLETE
41	0.5730337078651685	2020-04-10 18:18:19.293549	2020-04-10 18:18:47.192578	9.266080972520012	128	1	87	512	0.31639497028314945	0.14232209737827714	0.5730337078651685	0.33192883895131087	0.42275280898876405	15.175093632958802	0.2862593345954781	0.14232209737827714	0.5730337078651685	0.33192883895131087	0.42275280898876405	15.175093632958802	0.2862593345954781	705994295	200.0	0.14232209737827714	0.5730337078651685	0.33192883895131087	0.42275280898876405	15.175093632958802	0.2862593345954781	41	COMPLETE
42	0.6947565543071161	2020-04-10 18:18:47.218445	2020-04-10 18:20:04.692181	3.913075850106822	128	1	59	128	0.21733948562384936	0.125	0.6947565543071161	0.3848314606741573	0.526685393258427	10.508426966292134	0.3093195676531153	0.125	0.6947565543071161	0.3848314606741573	0.526685393258427	10.508426966292134	0.3093195676531153	3367595728	200.0	0.125	0.6947565543071161	0.3848314606741573	0.526685393258427	10.508426966292134	0.3093195676531153	42	COMPLETE
43	0.6329588014981273	2020-04-10 18:20:04.718045	2020-04-10 18:20:46.343979	4.18527785934679	64	1	46	256	0.27064816095458155	0.1348314606741573	0.6329588014981273	0.3450374531835206	0.4616104868913858	13.051966292134832	0.29244099760618547	0.1348314606741573	0.6329588014981273	0.3450374531835206	0.4616104868913858	13.051966292134832	0.29244099760618547	2593578915	200.0	0.1348314606741573	0.6329588014981273	0.3450374531835206	0.4616104868913858	13.051966292134832	0.29244099760618547	43	COMPLETE
44	0.2696629213483146	2020-04-10 18:20:46.370100	2020-04-10 18:22:45.583666	2.682413886873217	64	2	42	128	0.6855656395793617	0.03136704119850187	0.2696629213483146	0.09831460674157304	0.15262172284644196	33.01357677902622	0.11110787687885976	0.03136704119850187	0.2696629213483146	0.09831460674157304	0.15262172284644196	33.01357677902622	0.11110787687885976	1329501147	300.0	0.03136704119850187	0.2696629213483146	0.09831460674157304	0.15262172284644196	33.01357677902622	0.11110787687885976	44	COMPLETE
45	0.6563670411985019	2020-04-10 18:22:45.609759	2020-04-10 18:25:47.165163	1.7430320331156302	64	1	75	128	0.2468066872699249	0.06273408239700375	0.6563670411985019	0.30711610486891383	0.45318352059925093	11.959737827715356	0.2443483202154155	0.06273408239700375	0.6563670411985019	0.30711610486891383	0.45318352059925093	11.959737827715356	0.2443483202154155	4213274690	400.0	0.06273408239700375	0.6563670411985019	0.30711610486891383	0.45318352059925093	11.959737827715356	0.2443483202154155	45	COMPLETE
46	0.6240636704119851	2020-04-10 18:25:47.211387	2020-04-10 18:27:38.652773	4.050972907540141	64	1	90	128	0.26772888170115733	0.1198501872659176	0.6240636704119851	0.33052434456928836	0.45646067415730335	12.89115168539326	0.2795321257947354	0.1198501872659176	0.6240636704119851	0.33052434456928836	0.45646067415730335	12.890917602996256	0.2795327575960769	2352188309	250.0	0.1198501872659176	0.6240636704119851	0.33052434456928836	0.45646067415730335	12.891385767790263	0.27953152558346106	46	COMPLETE
47	0.25608614232209737	2020-04-10 18:27:38.699732	2020-04-10 18:28:26.249419	4.455386004504712	128	2	98	512	0.6787629258070728	0.04400749063670412	0.25608614232209737	0.0997191011235955	0.14840823970037453	32.69733146067416	0.11732397115103592	0.04400749063670412	0.25608614232209737	0.0997191011235955	0.14840823970037453	32.69709737827716	0.11732582160476718	2574591058	300.0	0.04400749063670412	0.25608614232209737	0.0997191011235955	0.14840823970037453	32.697565543071164	0.11732227490178228	47	COMPLETE
48	0.2640449438202247	2020-04-10 18:28:26.296546	2020-04-10 18:30:23.484998	5.223268306578886	256	2	26	128	0.6845267930927892	0.030430711610486893	0.2640449438202247	0.09925093632958802	0.15168539325842698	32.9625468164794	0.11099894276408973	0.030430711610486893	0.2640449438202247	0.09925093632958802	0.15168539325842698	32.9625468164794	0.11099894276408973	4189778871	300.0	0.030430711610486893	0.2640449438202247	0.09925093632958802	0.15168539325842698	32.9625468164794	0.11099894276408973	48	COMPLETE
